feature,chi2,p,n_target,n_reference
recebt,0.7668522800657727,0.3811925895770326,1,0
recipe,0.7668522800657727,0.3811925895770326,1,0
recipes,0.7668522800657727,0.3811925895770326,1,0
reciprocate,0.7668522800657727,0.3811925895770326,1,0
recommit,0.7668522800657727,0.3811925895770326,1,0
reconnecting,0.7668522800657727,0.3811925895770326,1,0
reconsideration,0.7668522800657727,0.3811925895770326,1,0
recounting,0.7668522800657727,0.3811925895770326,1,0
recruit,0.7668522800657727,0.3811925895770326,1,0
redemption,0.7668522800657727,0.3811925895770326,1,0
redistribution,0.7668522800657727,0.3811925895770326,1,0
redoubled,0.7668522800657727,0.3811925895770326,1,0
redrawing,0.7668522800657727,0.3811925895770326,1,0
reeks,0.7668522800657727,0.3811925895770326,1,0
reflection,0.7668522800657727,0.3811925895770326,1,0
refletcts,0.7668522800657727,0.3811925895770326,1,0
reformatted,0.7668522800657727,0.3811925895770326,1,0
refresh,0.7668522800657727,0.3811925895770326,1,0
refutations,0.7668522800657727,0.3811925895770326,1,0
refuting,0.7668522800657727,0.3811925895770326,1,0
regards,0.7668522800657727,0.3811925895770326,1,0
regime's's,0.7668522800657727,0.3811925895770326,1,0
regimes,0.7668522800657727,0.3811925895770326,1,0
regretfully,0.7668522800657727,0.3811925895770326,1,0
regrouping,0.7668522800657727,0.3811925895770326,1,0
rehearsal,0.7668522800657727,0.3811925895770326,1,0
reign,0.7668522800657727,0.3811925895770326,1,0
reined,0.7668522800657727,0.3811925895770326,1,0
reinstate,0.7668522800657727,0.3811925895770326,1,0
reinstating,0.7668522800657727,0.3811925895770326,1,0
reiterateamostimportant,0.7668522800657727,0.3811925895770326,1,0
rejoices,0.7668522800657727,0.3811925895770326,1,0
relates,0.7668522800657727,0.3811925895770326,1,0
relaunch,0.7668522800657727,0.3811925895770326,1,0
relaxed,0.7668522800657727,0.3811925895770326,1,0
relished,0.7668522800657727,0.3811925895770326,1,0
reluctantly,0.7668522800657727,0.3811925895770326,1,0
relying,0.7668522800657727,0.3811925895770326,1,0
remaining,0.7668522800657727,0.3811925895770326,1,0
remark,0.7668522800657727,0.3811925895770326,1,0
remedial,0.7668522800657727,0.3811925895770326,1,0
remembering,0.7668522800657727,0.3811925895770326,1,0
remembers,0.7668522800657727,0.3811925895770326,1,0
remonstrations,0.7668522800657727,0.3811925895770326,1,0
remorse,0.7668522800657727,0.3811925895770326,1,0
renders,0.7668522800657727,0.3811925895770326,1,0
renewing,0.7668522800657727,0.3811925895770326,1,0
renounce,0.7668522800657727,0.3811925895770326,1,0
renowned,0.7668522800657727,0.3811925895770326,1,0
reopened,0.7668522800657727,0.3811925895770326,1,0
repainted,0.7668522800657727,0.3811925895770326,1,0
repaired,0.7668522800657727,0.3811925895770326,1,0
repatriating,0.7668522800657727,0.3811925895770326,1,0
repayments,0.7668522800657727,0.3811925895770326,1,0
repealed,0.7668522800657727,0.3811925895770326,1,0
repented,0.7668522800657727,0.3811925895770326,1,0
repetitions,0.7668522800657727,0.3811925895770326,1,0
replacing,0.7668522800657727,0.3811925895770326,1,0
replicated,0.7668522800657727,0.3811925895770326,1,0
replied,0.7668522800657727,0.3811925895770326,1,0
reprehensible,0.7668522800657727,0.3811925895770326,1,0
represssions,0.7668522800657727,0.3811925895770326,1,0
repudiated,0.7668522800657727,0.3811925895770326,1,0
repugnant,0.7668522800657727,0.3811925895770326,1,0
repurposed,0.7668522800657727,0.3811925895770326,1,0
reputational,0.7668522800657727,0.3811925895770326,1,0
requisite,0.7668522800657727,0.3811925895770326,1,0
requisitioned,0.7668522800657727,0.3811925895770326,1,0
requisitioning,0.7668522800657727,0.3811925895770326,1,0
rescinded,0.7668522800657727,0.3811925895770326,1,0
rescuers,0.7668522800657727,0.3811925895770326,1,0
researchers,0.7668522800657727,0.3811925895770326,1,0
reselling,0.7668522800657727,0.3811925895770326,1,0
resembling,0.7668522800657727,0.3811925895770326,1,0
reserved,0.7668522800657727,0.3811925895770326,1,0
resided,0.7668522800657727,0.3811925895770326,1,0
resnikov,0.7668522800657727,0.3811925895770326,1,0
resonate,0.7668522800657727,0.3811925895770326,1,0
resounding,0.7668522800657727,0.3811925895770326,1,0
resoundingly,0.7668522800657727,0.3811925895770326,1,0
resource's,0.7668522800657727,0.3811925895770326,1,0
restaurant,0.7668522800657727,0.3811925895770326,1,0
restricting,0.7668522800657727,0.3811925895770326,1,0
resupplying,0.7668522800657727,0.3811925895770326,1,0
resurgence,0.7668522800657727,0.3811925895770326,1,0
resurrect,0.7668522800657727,0.3811925895770326,1,0
retaliate,0.7668522800657727,0.3811925895770326,1,0
retarded,0.7668522800657727,0.3811925895770326,1,0
retransmission,0.7668522800657727,0.3811925895770326,1,0
retransmitting,0.7668522800657727,0.3811925895770326,1,0
retribution,0.7668522800657727,0.3811925895770326,1,0
reult,0.7668522800657727,0.3811925895770326,1,0
reva,0.7668522800657727,0.3811925895770326,1,0
revere,0.7668522800657727,0.3811925895770326,1,0
reveres,0.7668522800657727,0.3811925895770326,1,0
reviewing,0.7668522800657727,0.3811925895770326,1,0
revised,0.7668522800657727,0.3811925895770326,1,0
revision,0.7668522800657727,0.3811925895770326,1,0
revisit,0.7668522800657727,0.3811925895770326,1,0
revisited,0.7668522800657727,0.3811925895770326,1,0
revocation,0.7668522800657727,0.3811925895770326,1,0
revoked,0.7668522800657727,0.3811925895770326,1,0
revoking,0.7668522800657727,0.3811925895770326,1,0
rewriting,0.7668522800657727,0.3811925895770326,1,0
rewritten,0.7668522800657727,0.3811925895770326,1,0
ria,0.7668522800657727,0.3811925895770326,1,0
ribbons,0.7668522800657727,0.3811925895770326,1,0
rico,0.7668522800657727,0.3811925895770326,1,0
right-wingers,0.7668522800657727,0.3811925895770326,1,0
righted,0.7668522800657727,0.3811925895770326,1,0
rigid,0.7668522800657727,0.3811925895770326,1,0
rivalling,0.7668522800657727,0.3811925895770326,1,0
rivals,0.7668522800657727,0.3811925895770326,1,0
rivière,0.7668522800657727,0.3811925895770326,1,0
rob,0.7668522800657727,0.3811925895770326,1,0
robberies,0.7668522800657727,0.3811925895770326,1,0
robbery,0.7668522800657727,0.3811925895770326,1,0
roberto,0.7668522800657727,0.3811925895770326,1,0
robust,0.7668522800657727,0.3811925895770326,1,0
rocchelli,0.7668522800657727,0.3811925895770326,1,0
roma,0.7668522800657727,0.3811925895770326,1,0
romanian,0.7668522800657727,0.3811925895770326,1,0
romanians,0.7668522800657727,0.3811925895770326,1,0
romney,0.7668522800657727,0.3811925895770326,1,0
roof,0.7668522800657727,0.3811925895770326,1,0
roping,0.7668522800657727,0.3811925895770326,1,0
rosselkhozbank,0.7668522800657727,0.3811925895770326,1,0
rough,0.7668522800657727,0.3811925895770326,1,0
roughly,0.7668522800657727,0.3811925895770326,1,0
rozsadky,0.7668522800657727,0.3811925895770326,1,0
rt,0.7668522800657727,0.3811925895770326,1,0
ruban,0.7668522800657727,0.3811925895770326,1,0
rubber,0.7668522800657727,0.3811925895770326,1,0
rubric,0.7668522800657727,0.3811925895770326,1,0
run-up,0.7668522800657727,0.3811925895770326,1,0
rupture,0.7668522800657727,0.3811925895770326,1,0
rush,0.7668522800657727,0.3811925895770326,1,0
russia-ukraine,0.7668522800657727,0.3811925895770326,1,0
russianjournalists,0.7668522800657727,0.3811925895770326,1,0
russkies,0.7668522800657727,0.3811925895770326,1,0
russophobia-based,0.7668522800657727,0.3811925895770326,1,0
ruthenians,0.7668522800657727,0.3811925895770326,1,0
ruthlessly,0.7668522800657727,0.3811925895770326,1,0
saboteur,0.7668522800657727,0.3811925895770326,1,0
sacrificing,0.7668522800657727,0.3811925895770326,1,0
sacrilege,0.7668522800657727,0.3811925895770326,1,0
sadder,0.7668522800657727,0.3811925895770326,1,0
saddest,0.7668522800657727,0.3811925895770326,1,0
sadjik,0.7668522800657727,0.3811925895770326,1,0
sadjik's,0.7668522800657727,0.3811925895770326,1,0
safeguards,0.7668522800657727,0.3811925895770326,1,0
sailing,0.7668522800657727,0.3811925895770326,1,0
sakha,0.7668522800657727,0.3811925895770326,1,0
sales,0.7668522800657727,0.3811925895770326,1,0
salutes,0.7668522800657727,0.3811925895770326,1,0
salvage,0.7668522800657727,0.3811925895770326,1,0
salvoes,0.7668522800657727,0.3811925895770326,1,0
sang,0.7668522800657727,0.3811925895770326,1,0
santa,0.7668522800657727,0.3811925895770326,1,0
sarcophagus,0.7668522800657727,0.3811925895770326,1,0
satisfying,0.7668522800657727,0.3811925895770326,1,0
saturation,0.7668522800657727,0.3811925895770326,1,0
savchishin,0.7668522800657727,0.3811925895770326,1,0
savenkova,0.7668522800657727,0.3811925895770326,1,0
saviour,0.7668522800657727,0.3811925895770326,1,0
scaling,0.7668522800657727,0.3811925895770326,1,0
scanty,0.7668522800657727,0.3811925895770326,1,0
scatters,0.7668522800657727,0.3811925895770326,1,0
scene,0.7668522800657727,0.3811925895770326,1,0
schadenfreude,0.7668522800657727,0.3811925895770326,1,0
schism,0.7668522800657727,0.3811925895770326,1,0
schismatic,0.7668522800657727,0.3811925895770326,1,0
schoolgirls,0.7668522800657727,0.3811925895770326,1,0
schooling,0.7668522800657727,0.3811925895770326,1,0
sciences,0.7668522800657727,0.3811925895770326,1,0
scientifically,0.7668522800657727,0.3811925895770326,1,0
score,0.7668522800657727,0.3811925895770326,1,0
scornfully,0.7668522800657727,0.3811925895770326,1,0
scotland,0.7668522800657727,0.3811925895770326,1,0
scramble,0.7668522800657727,0.3811925895770326,1,0
scratch,0.7668522800657727,0.3811925895770326,1,0
screen,0.7668522800657727,0.3811925895770326,1,0
screws,0.7668522800657727,0.3811925895770326,1,0
scrupulously,0.7668522800657727,0.3811925895770326,1,0
scud,0.7668522800657727,0.3811925895770326,1,0
sculpted,0.7668522800657727,0.3811925895770326,1,0
scythians,0.7668522800657727,0.3811925895770326,1,0
sea's,0.7668522800657727,0.3811925895770326,1,0
seafarers,0.7668522800657727,0.3811925895770326,1,0
searching,0.7668522800657727,0.3811925895770326,1,0
seasonal,0.7668522800657727,0.3811925895770326,1,0
seasoned,0.7668522800657727,0.3811925895770326,1,0
seating,0.7668522800657727,0.3811925895770326,1,0
secession,0.7668522800657727,0.3811925895770326,1,0
seemingly,0.7668522800657727,0.3811925895770326,1,0
seizes,0.7668522800657727,0.3811925895770326,1,0
selection,0.7668522800657727,0.3811925895770326,1,0
self-aggrandize,0.7668522800657727,0.3811925895770326,1,0
self-created,0.7668522800657727,0.3811925895770326,1,0
self-destruction,0.7668522800657727,0.3811925895770326,1,0
self-explanatory,0.7668522800657727,0.3811925895770326,1,0
self-imposed,0.7668522800657727,0.3811925895770326,1,0
self-propelled,0.7668522800657727,0.3811925895770326,1,0
self-serving,0.7668522800657727,0.3811925895770326,1,0
selfish,0.7668522800657727,0.3811925895770326,1,0
sellers,0.7668522800657727,0.3811925895770326,1,0
selling,0.7668522800657727,0.3811925895770326,1,0
semen,0.7668522800657727,0.3811925895770326,1,0
semenchenko,0.7668522800657727,0.3811925895770326,1,0
seminar,0.7668522800657727,0.3811925895770326,1,0
senator,0.7668522800657727,0.3811925895770326,1,0
sensational,0.7668522800657727,0.3811925895770326,1,0
september's,0.7668522800657727,0.3811925895770326,1,0
sequential,0.7668522800657727,0.3811925895770326,1,0
serbs,0.7668522800657727,0.3811925895770326,1,0
seredyna,0.7668522800657727,0.3811925895770326,1,0
sergeevna,0.7668522800657727,0.3811925895770326,1,0
sergei,0.7668522800657727,0.3811925895770326,1,0
sergeyev's,0.7668522800657727,0.3811925895770326,1,0
seriousness,0.7668522800657727,0.3811925895770326,1,0
sermons,0.7668522800657727,0.3811925895770326,1,0
servicing,0.7668522800657727,0.3811925895770326,1,0
servility,0.7668522800657727,0.3811925895770326,1,0
seventeen,0.7668522800657727,0.3811925895770326,1,0
seventh-grade,0.7668522800657727,0.3811925895770326,1,0
seventieth,0.7668522800657727,0.3811925895770326,1,0
seventy,0.7668522800657727,0.3811925895770326,1,0
seventy-eight,0.7668522800657727,0.3811925895770326,1,0
seventy-second,0.7668522800657727,0.3811925895770326,1,0
severity,0.7668522800657727,0.3811925895770326,1,0
severodonetsk,0.7668522800657727,0.3811925895770326,1,0
seversky,0.7668522800657727,0.3811925895770326,1,0
sew,0.7668522800657727,0.3811925895770326,1,0
sewer,0.7668522800657727,0.3811925895770326,1,0
sh-915,0.7668522800657727,0.3811925895770326,1,0
shades,0.7668522800657727,0.3811925895770326,1,0
shake,0.7668522800657727,0.3811925895770326,1,0
shaking,0.7668522800657727,0.3811925895770326,1,0
shallow,0.7668522800657727,0.3811925895770326,1,0
shamedfacedly,0.7668522800657727,0.3811925895770326,1,0
shaped,0.7668522800657727,0.3811925895770326,1,0
shapovalova,0.7668522800657727,0.3811925895770326,1,0
shea,0.7668522800657727,0.3811925895770326,1,0
shebekino,0.7668522800657727,0.3811925895770326,1,0
shedding,0.7668522800657727,0.3811925895770326,1,0
sheet,0.7668522800657727,0.3811925895770326,1,0
shelves,0.7668522800657727,0.3811925895770326,1,0
sheremet,0.7668522800657727,0.3811925895770326,1,0
sherman,0.7668522800657727,0.3811925895770326,1,0
shibboleths,0.7668522800657727,0.3811925895770326,1,0
shifts,0.7668522800657727,0.3811925895770326,1,0
shilka,0.7668522800657727,0.3811925895770326,1,0
shiny,0.7668522800657727,0.3811925895770326,1,0
shirokino,0.7668522800657727,0.3811925895770326,1,0
shockingly,0.7668522800657727,0.3811925895770326,1,0
shocks,0.7668522800657727,0.3811925895770326,1,0
shook,0.7668522800657727,0.3811925895770326,1,0
shoots,0.7668522800657727,0.3811925895770326,1,0
shores,0.7668522800657727,0.3811925895770326,1,0
short-sighted,0.7668522800657727,0.3811925895770326,1,0
shoulders,0.7668522800657727,0.3811925895770326,1,0
shoved,0.7668522800657727,0.3811925895770326,1,0
shoving,0.7668522800657727,0.3811925895770326,1,0
shower,0.7668522800657727,0.3811925895770326,1,0
shrapnel,0.7668522800657727,0.3811925895770326,1,0
shubin,0.7668522800657727,0.3811925895770326,1,0
shudder,0.7668522800657727,0.3811925895770326,1,0
sickle,0.7668522800657727,0.3811925895770326,1,0
side's,0.7668522800657727,0.3811925895770326,1,0
sidelined,0.7668522800657727,0.3811925895770326,1,0
sidelines,0.7668522800657727,0.3811925895770326,1,0
sidelining,0.7668522800657727,0.3811925895770326,1,0
sidestepped,0.7668522800657727,0.3811925895770326,1,0
sigh,0.7668522800657727,0.3811925895770326,1,0
sightings,0.7668522800657727,0.3811925895770326,1,0
silenced,0.7668522800657727,0.3811925895770326,1,0
simon,0.7668522800657727,0.3811925895770326,1,0
simpler,0.7668522800657727,0.3811925895770326,1,0
simplest,0.7668522800657727,0.3811925895770326,1,0
simplicity,0.7668522800657727,0.3811925895770326,1,0
singular,0.7668522800657727,0.3811925895770326,1,0
sins,0.7668522800657727,0.3811925895770326,1,0
sirovatka,0.7668522800657727,0.3811925895770326,1,0
sister,0.7668522800657727,0.3811925895770326,1,0
sixty-fifth,0.7668522800657727,0.3811925895770326,1,0
skins,0.7668522800657727,0.3811925895770326,1,0
skripal,0.7668522800657727,0.3811925895770326,1,0
skripals,0.7668522800657727,0.3811925895770326,1,0
skvortsov,0.7668522800657727,0.3811925895770326,1,0
skyrocketing,0.7668522800657727,0.3811925895770326,1,0
slash,0.7668522800657727,0.3811925895770326,1,0
slavishly,0.7668522800657727,0.3811925895770326,1,0
slide,0.7668522800657727,0.3811925895770326,1,0
sliding,0.7668522800657727,0.3811925895770326,1,0
slightest,0.7668522800657727,0.3811925895770326,1,0
sloganeering,0.7668522800657727,0.3811925895770326,1,0
sloppy,0.7668522800657727,0.3811925895770326,1,0
slovak,0.7668522800657727,0.3811925895770326,1,0
slowness,0.7668522800657727,0.3811925895770326,1,0
small-arms,0.7668522800657727,0.3811925895770326,1,0
smallest,0.7668522800657727,0.3811925895770326,1,0
smeloye,0.7668522800657727,0.3811925895770326,1,0
smoothly,0.7668522800657727,0.3811925895770326,1,0
smugglers,0.7668522800657727,0.3811925895770326,1,0
snake,0.7668522800657727,0.3811925895770326,1,0
snap,0.7668522800657727,0.3811925895770326,1,0
sneering,0.7668522800657727,0.3811925895770326,1,0
snuffed,0.7668522800657727,0.3811925895770326,1,0
sober,0.7668522800657727,0.3811925895770326,1,0
soccer,0.7668522800657727,0.3811925895770326,1,0
societies,0.7668522800657727,0.3811925895770326,1,0
sofia,0.7668522800657727,0.3811925895770326,1,0
sokilnyky,0.7668522800657727,0.3811925895770326,1,0
solakha,0.7668522800657727,0.3811925895770326,1,0
solemnly,0.7668522800657727,0.3811925895770326,1,0
someday,0.7668522800657727,0.3811925895770326,1,0
south-west,0.7668522800657727,0.3811925895770326,1,0
spake,0.7668522800657727,0.3811925895770326,1,0
spaniards,0.7668522800657727,0.3811925895770326,1,0
spanish,0.7668522800657727,0.3811925895770326,1,0
sparked,0.7668522800657727,0.3811925895770326,1,0
spartak,0.7668522800657727,0.3811925895770326,1,0
spaso-preobrazhensky,0.7668522800657727,0.3811925895770326,1,0
speakership,0.7668522800657727,0.3811925895770326,1,0
spearheaded,0.7668522800657727,0.3811925895770326,1,0
spears,0.7668522800657727,0.3811925895770326,1,0
specify,0.7668522800657727,0.3811925895770326,1,0
spectacular,0.7668522800657727,0.3811925895770326,1,0
speculate,0.7668522800657727,0.3811925895770326,1,0
speculating,0.7668522800657727,0.3811925895770326,1,0
spelling,0.7668522800657727,0.3811925895770326,1,0
spelt,0.7668522800657727,0.3811925895770326,1,0
spends,0.7668522800657727,0.3811925895770326,1,0
spew,0.7668522800657727,0.3811925895770326,1,0
spews,0.7668522800657727,0.3811925895770326,1,0
spilling,0.7668522800657727,0.3811925895770326,1,0
spinning,0.7668522800657727,0.3811925895770326,1,0
spiritual,0.7668522800657727,0.3811925895770326,1,0
spiteful,0.7668522800657727,0.3811925895770326,1,0
spokesman,0.7668522800657727,0.3811925895770326,1,0
spontaneous,0.7668522800657727,0.3811925895770326,1,0
sports,0.7668522800657727,0.3811925895770326,1,0
sportsmen,0.7668522800657727,0.3811925895770326,1,0
sprung,0.7668522800657727,0.3811925895770326,1,0
spurred,0.7668522800657727,0.3811925895770326,1,0
spying,0.7668522800657727,0.3811925895770326,1,0
squabble,0.7668522800657727,0.3811925895770326,1,0
squabbled,0.7668522800657727,0.3811925895770326,1,0
