feature,chi2,p,n_target,n_reference
characteristics,0.5901864193008675,0.4423470405858533,1,0
characterizes,0.5901864193008675,0.4423470405858533,1,0
charitable,0.5901864193008675,0.4423470405858533,1,0
charity,0.5901864193008675,0.4423470405858533,1,0
charlemagne,0.5901864193008675,0.4423470405858533,1,0
chasing,0.5901864193008675,0.4423470405858533,1,0
cheated,0.5901864193008675,0.4423470405858533,1,0
checked,0.5901864193008675,0.4423470405858533,1,0
checks,0.5901864193008675,0.4423470405858533,1,0
cheering,0.5901864193008675,0.4423470405858533,1,0
chemically,0.5901864193008675,0.4423470405858533,1,0
cherish,0.5901864193008675,0.4423470405858533,1,0
cherishing,0.5901864193008675,0.4423470405858533,1,0
child-appropriate,0.5901864193008675,0.4423470405858533,1,0
chilean,0.5901864193008675,0.4423470405858533,1,0
chins,0.5901864193008675,0.4423470405858533,1,0
chip,0.5901864193008675,0.4423470405858533,1,0
chokes,0.5901864193008675,0.4423470405858533,1,0
chopped-back,0.5901864193008675,0.4423470405858533,1,0
chornomorsk,0.5901864193008675,0.4423470405858533,1,0
chorus,0.5901864193008675,0.4423470405858533,1,0
chunks,0.5901864193008675,0.4423470405858533,1,0
churkin,0.5901864193008675,0.4423470405858533,1,0
cinemas,0.5901864193008675,0.4423470405858533,1,0
circles,0.5901864193008675,0.4423470405858533,1,0
circumstance,0.5901864193008675,0.4423470405858533,1,0
civil-protection,0.5901864193008675,0.4423470405858533,1,0
civilian-used,0.5901864193008675,0.4423470405858533,1,0
clandestine,0.5901864193008675,0.4423470405858533,1,0
clarifying,0.5901864193008675,0.4423470405858533,1,0
classifies,0.5901864193008675,0.4423470405858533,1,0
classmates,0.5901864193008675,0.4423470405858533,1,0
classroom,0.5901864193008675,0.4423470405858533,1,0
claws,0.5901864193008675,0.4423470405858533,1,0
clearing,0.5901864193008675,0.4423470405858533,1,0
climate-and,0.5901864193008675,0.4423470405858533,1,0
climb,0.5901864193008675,0.4423470405858533,1,0
clinton,0.5901864193008675,0.4423470405858533,1,0
closed-circuit,0.5901864193008675,0.4423470405858533,1,0
closes,0.5901864193008675,0.4423470405858533,1,0
club,0.5901864193008675,0.4423470405858533,1,0
clutter,0.5901864193008675,0.4423470405858533,1,0
co-aggressor,0.5901864193008675,0.4423470405858533,1,0
co-created,0.5901864193008675,0.4423470405858533,1,0
co-founder,0.5901864193008675,0.4423470405858533,1,0
co-host,0.5901864193008675,0.4423470405858533,1,0
co-hosted,0.5901864193008675,0.4423470405858533,1,0
co-sponsorship,0.5901864193008675,0.4423470405858533,1,0
coal,0.5901864193008675,0.4423470405858533,1,0
coat,0.5901864193008675,0.4423470405858533,1,0
coca,0.5901864193008675,0.4423470405858533,1,0
cockroaches,0.5901864193008675,0.4423470405858533,1,0
coerced,0.5901864193008675,0.4423470405858533,1,0
coercing,0.5901864193008675,0.4423470405858533,1,0
coercive,0.5901864193008675,0.4423470405858533,1,0
cogens,0.5901864193008675,0.4423470405858533,1,0
cognitive,0.5901864193008675,0.4423470405858533,1,0
coincide,0.5901864193008675,0.4423470405858533,1,0
coincided,0.5901864193008675,0.4423470405858533,1,0
coinciding,0.5901864193008675,0.4423470405858533,1,0
cola,0.5901864193008675,0.4423470405858533,1,0
cold-blooded,0.5901864193008675,0.4423470405858533,1,0
colder,0.5901864193008675,0.4423470405858533,1,0
collaborating,0.5901864193008675,0.4423470405858533,1,0
colonel,0.5901864193008675,0.4423470405858533,1,0
colonialist,0.5901864193008675,0.4423470405858533,1,0
colonizers,0.5901864193008675,0.4423470405858533,1,0
columns,0.5901864193008675,0.4423470405858533,1,0
combining,0.5901864193008675,0.4423470405858533,1,0
comfortably,0.5901864193008675,0.4423470405858533,1,0
commander-in-chief,0.5901864193008675,0.4423470405858533,1,0
commemorates,0.5901864193008675,0.4423470405858533,1,0
commemorating,0.5901864193008675,0.4423470405858533,1,0
commenced,0.5901864193008675,0.4423470405858533,1,0
commenting,0.5901864193008675,0.4423470405858533,1,0
commissions,0.5901864193008675,0.4423470405858533,1,0
communicable,0.5901864193008675,0.4423470405858533,1,0
communicator,0.5901864193008675,0.4423470405858533,1,0
communist,0.5901864193008675,0.4423470405858533,1,0
companionship,0.5901864193008675,0.4423470405858533,1,0
comparisons,0.5901864193008675,0.4423470405858533,1,0
compassionate,0.5901864193008675,0.4423470405858533,1,0
compensated,0.5901864193008675,0.4423470405858533,1,0
compete,0.5901864193008675,0.4423470405858533,1,0
compile,0.5901864193008675,0.4423470405858533,1,0
compiled,0.5901864193008675,0.4423470405858533,1,0
compiling,0.5901864193008675,0.4423470405858533,1,0
complacency,0.5901864193008675,0.4423470405858533,1,0
complained,0.5901864193008675,0.4423470405858533,1,0
complementarity,0.5901864193008675,0.4423470405858533,1,0
compliant,0.5901864193008675,0.4423470405858533,1,0
complicates,0.5901864193008675,0.4423470405858533,1,0
complies,0.5901864193008675,0.4423470405858533,1,0
composition,0.5901864193008675,0.4423470405858533,1,0
comprehend,0.5901864193008675,0.4423470405858533,1,0
comprehension,0.5901864193008675,0.4423470405858533,1,0
compulsory,0.5901864193008675,0.4423470405858533,1,0
computers,0.5901864193008675,0.4423470405858533,1,0
comtrade,0.5901864193008675,0.4423470405858533,1,0
conceivable,0.5901864193008675,0.4423470405858533,1,0
concentrating,0.5901864193008675,0.4423470405858533,1,0
concerts,0.5901864193008675,0.4423470405858533,1,0
conclusively,0.5901864193008675,0.4423470405858533,1,0
concordant,0.5901864193008675,0.4423470405858533,1,0
concretely,0.5901864193008675,0.4423470405858533,1,0
conditional,0.5901864193008675,0.4423470405858533,1,0
conditioning,0.5901864193008675,0.4423470405858533,1,0
condoning,0.5901864193008675,0.4423470405858533,1,0
confers,0.5901864193008675,0.4423470405858533,1,0
configuration,0.5901864193008675,0.4423470405858533,1,0
conflict-specific,0.5901864193008675,0.4423470405858533,1,0
confronting,0.5901864193008675,0.4423470405858533,1,0
confuse,0.5901864193008675,0.4423470405858533,1,0
congratulates,0.5901864193008675,0.4423470405858533,1,0
congress,0.5901864193008675,0.4423470405858533,1,0
conquered,0.5901864193008675,0.4423470405858533,1,0
conquering,0.5901864193008675,0.4423470405858533,1,0
consciousness,0.5901864193008675,0.4423470405858533,1,0
conscripted,0.5901864193008675,0.4423470405858533,1,0
consecutives,0.5901864193008675,0.4423470405858533,1,0
consigned,0.5901864193008675,0.4423470405858533,1,0
consolidated,0.5901864193008675,0.4423470405858533,1,0
consolidation,0.5901864193008675,0.4423470405858533,1,0
conspiracy-theory,0.5901864193008675,0.4423470405858533,1,0
constituencies,0.5901864193008675,0.4423470405858533,1,0
consular,0.5901864193008675,0.4423470405858533,1,0
consuming,0.5901864193008675,0.4423470405858533,1,0
contaminate,0.5901864193008675,0.4423470405858533,1,0
contemplate,0.5901864193008675,0.4423470405858533,1,0
contentious,0.5901864193008675,0.4423470405858533,1,0
continual,0.5901864193008675,0.4423470405858533,1,0
continuance,0.5901864193008675,0.4423470405858533,1,0
contradicted,0.5901864193008675,0.4423470405858533,1,0
contrasting,0.5901864193008675,0.4423470405858533,1,0
contrasts,0.5901864193008675,0.4423470405858533,1,0
contravened,0.5901864193008675,0.4423470405858533,1,0
convenience,0.5901864193008675,0.4423470405858533,1,0
convenient,0.5901864193008675,0.4423470405858533,1,0
conveniently,0.5901864193008675,0.4423470405858533,1,0
conversion,0.5901864193008675,0.4423470405858533,1,0
convicts,0.5901864193008675,0.4423470405858533,1,0
convincing,0.5901864193008675,0.4423470405858533,1,0
convincingly,0.5901864193008675,0.4423470405858533,1,0
convulsions,0.5901864193008675,0.4423470405858533,1,0
cook,0.5901864193008675,0.4423470405858533,1,0
cooldown,0.5901864193008675,0.4423470405858533,1,0
cooled,0.5901864193008675,0.4423470405858533,1,0
cop,0.5901864193008675,0.4423470405858533,1,0
copy,0.5901864193008675,0.4423470405858533,1,0
corps,0.5901864193008675,0.4423470405858533,1,0
corrected,0.5901864193008675,0.4423470405858533,1,0
corroborate,0.5901864193008675,0.4423470405858533,1,0
corroborating,0.5901864193008675,0.4423470405858533,1,0
corrupt,0.5901864193008675,0.4423470405858533,1,0
cosplays,0.5901864193008675,0.4423470405858533,1,0
cost-of-living,0.5901864193008675,0.4423470405858533,1,0
costa,0.5901864193008675,0.4423470405858533,1,0
costing,0.5901864193008675,0.4423470405858533,1,0
council‘s,0.5901864193008675,0.4423470405858533,1,0
counsel,0.5901864193008675,0.4423470405858533,1,0
countenance,0.5901864193008675,0.4423470405858533,1,0
countermeasures,0.5901864193008675,0.4423470405858533,1,0
counteroffensive,0.5901864193008675,0.4423470405858533,1,0
countrymen,0.5901864193008675,0.4423470405858533,1,0
courtesy,0.5901864193008675,0.4423470405858533,1,0
covenant,0.5901864193008675,0.4423470405858533,1,0
cover-ups,0.5901864193008675,0.4423470405858533,1,0
crackdown,0.5901864193008675,0.4423470405858533,1,0
cratered,0.5901864193008675,0.4423470405858533,1,0
crave,0.5901864193008675,0.4423470405858533,1,0
craves,0.5901864193008675,0.4423470405858533,1,0
credentials,0.5901864193008675,0.4423470405858533,1,0
credits,0.5901864193008675,0.4423470405858533,1,0
crematoriums,0.5901864193008675,0.4423470405858533,1,0
criminality,0.5901864193008675,0.4423470405858533,1,0
cripple,0.5901864193008675,0.4423470405858533,1,0
crisis-affected,0.5901864193008675,0.4423470405858533,1,0
criticalassistanceandensureprotectionacrossthecountry,0.5901864193008675,0.4423470405858533,1,0
criticism,0.5901864193008675,0.4423470405858533,1,0
criticizing,0.5901864193008675,0.4423470405858533,1,0
critics,0.5901864193008675,0.4423470405858533,1,0
croatian,0.5901864193008675,0.4423470405858533,1,0
croats,0.5901864193008675,0.4423470405858533,1,0
crossing-points,0.5901864193008675,0.4423470405858533,1,0
crowd,0.5901864193008675,0.4423470405858533,1,0
crowds,0.5901864193008675,0.4423470405858533,1,0
crowned,0.5901864193008675,0.4423470405858533,1,0
crucially,0.5901864193008675,0.4423470405858533,1,0
crusade,0.5901864193008675,0.4423470405858533,1,0
crush,0.5901864193008675,0.4423470405858533,1,0
cry,0.5901864193008675,0.4423470405858533,1,0
cudgel,0.5901864193008675,0.4423470405858533,1,0
cues,0.5901864193008675,0.4423470405858533,1,0
culminated,0.5901864193008675,0.4423470405858533,1,0
culmination,0.5901864193008675,0.4423470405858533,1,0
culprit,0.5901864193008675,0.4423470405858533,1,0
cultivating,0.5901864193008675,0.4423470405858533,1,0
curfews,0.5901864193008675,0.4423470405858533,1,0
curricula,0.5901864193008675,0.4423470405858533,1,0
curriculums,0.5901864193008675,0.4423470405858533,1,0
curtail,0.5901864193008675,0.4423470405858533,1,0
curtain,0.5901864193008675,0.4423470405858533,1,0
customers,0.5901864193008675,0.4423470405858533,1,0
cyber,0.5901864193008675,0.4423470405858533,1,0
cybersecurity,0.5901864193008675,0.4423470405858533,1,0
cyberwarfare,0.5901864193008675,0.4423470405858533,1,0
cynics,0.5901864193008675,0.4423470405858533,1,0
da'esh,0.5901864193008675,0.4423470405858533,1,0
dame,0.5901864193008675,0.4423470405858533,1,0
damning,0.5901864193008675,0.4423470405858533,1,0
dance,0.5901864193008675,0.4423470405858533,1,0
danced,0.5901864193008675,0.4423470405858533,1,0
danish,0.5901864193008675,0.4423470405858533,1,0
danylo,0.5901864193008675,0.4423470405858533,1,0
dared,0.5901864193008675,0.4423470405858533,1,0
dares,0.5901864193008675,0.4423470405858533,1,0
darkened,0.5901864193008675,0.4423470405858533,1,0
darker,0.5901864193008675,0.4423470405858533,1,0
darnytskyi,0.5901864193008675,0.4423470405858533,1,0
dashed,0.5901864193008675,0.4423470405858533,1,0
dashing,0.5901864193008675,0.4423470405858533,1,0
database,0.5901864193008675,0.4423470405858533,1,0
dating,0.5901864193008675,0.4423470405858533,1,0
daughter's,0.5901864193008675,0.4423470405858533,1,0
dawned,0.5901864193008675,0.4423470405858533,1,0
de-communization,0.5901864193008675,0.4423470405858533,1,0
de-occupy,0.5901864193008675,0.4423470405858533,1,0
de-ukrainianization,0.5901864193008675,0.4423470405858533,1,0
deadlines,0.5901864193008675,0.4423470405858533,1,0
dealings,0.5901864193008675,0.4423470405858533,1,0
debacle,0.5901864193008675,0.4423470405858533,1,0
debasing,0.5901864193008675,0.4423470405858533,1,0
decaying,0.5901864193008675,0.4423470405858533,1,0
deceitful,0.5901864193008675,0.4423470405858533,1,0
deceived,0.5901864193008675,0.4423470405858533,1,0
deception,0.5901864193008675,0.4423470405858533,1,0
deceptions,0.5901864193008675,0.4423470405858533,1,0
deciding,0.5901864193008675,0.4423470405858533,1,0
decimate,0.5901864193008675,0.4423470405858533,1,0
decimates,0.5901864193008675,0.4423470405858533,1,0
decimating,0.5901864193008675,0.4423470405858533,1,0
decimation,0.5901864193008675,0.4423470405858533,1,0
deck,0.5901864193008675,0.4423470405858533,1,0
decoration,0.5901864193008675,0.4423470405858533,1,0
decrees,0.5901864193008675,0.4423470405858533,1,0
deed,0.5901864193008675,0.4423470405858533,1,0
deems,0.5901864193008675,0.4423470405858533,1,0
defeating,0.5901864193008675,0.4423470405858533,1,0
defeats,0.5901864193008675,0.4423470405858533,1,0
defector,0.5901864193008675,0.4423470405858533,1,0
defences,0.5901864193008675,0.4423470405858533,1,0
defendants,0.5901864193008675,0.4423470405858533,1,0
defender,0.5901864193008675,0.4423470405858533,1,0
deferral,0.5901864193008675,0.4423470405858533,1,0
deficits,0.5901864193008675,0.4423470405858533,1,0
degeneracy,0.5901864193008675,0.4423470405858533,1,0
degenerate,0.5901864193008675,0.4423470405858533,1,0
degrade,0.5901864193008675,0.4423470405858533,1,0
deigned,0.5901864193008675,0.4423470405858533,1,0
delayed-action,0.5901864193008675,0.4423470405858533,1,0
deleted,0.5901864193008675,0.4423470405858533,1,0
delhi,0.5901864193008675,0.4423470405858533,1,0
deliveredonbehalfofthe,0.5901864193008675,0.4423470405858533,1,0
delivers,0.5901864193008675,0.4423470405858533,1,0
delusional,0.5901864193008675,0.4423470405858533,1,0
delve,0.5901864193008675,0.4423470405858533,1,0
demonize,0.5901864193008675,0.4423470405858533,1,0
demonizes,0.5901864193008675,0.4423470405858533,1,0
demonizing,0.5901864193008675,0.4423470405858533,1,0
demons,0.5901864193008675,0.4423470405858533,1,0
demoralized,0.5901864193008675,0.4423470405858533,1,0
demoralizing,0.5901864193008675,0.4423470405858533,1,0
denazification,0.5901864193008675,0.4423470405858533,1,0
deniers,0.5901864193008675,0.4423470405858533,1,0
denigrating,0.5901864193008675,0.4423470405858533,1,0
denis,0.5901864193008675,0.4423470405858533,1,0
deoccupation,0.5901864193008675,0.4423470405858533,1,0
dependable,0.5901864193008675,0.4423470405858533,1,0
dependence,0.5901864193008675,0.4423470405858533,1,0
depict,0.5901864193008675,0.4423470405858533,1,0
depicting,0.5901864193008675,0.4423470405858533,1,0
depleted,0.5901864193008675,0.4423470405858533,1,0
deplored,0.5901864193008675,0.4423470405858533,1,0
depressing,0.5901864193008675,0.4423470405858533,1,0
deprivation,0.5901864193008675,0.4423470405858533,1,0
deputinization,0.5901864193008675,0.4423470405858533,1,0
derived,0.5901864193008675,0.4423470405858533,1,0
descendant,0.5901864193008675,0.4423470405858533,1,0
descending,0.5901864193008675,0.4423470405858533,1,0
describing,0.5901864193008675,0.4423470405858533,1,0
designates,0.5901864193008675,0.4423470405858533,1,0
desolate,0.5901864193008675,0.4423470405858533,1,0
despises,0.5901864193008675,0.4423470405858533,1,0
destinies,0.5901864193008675,0.4423470405858533,1,0
destroyers,0.5901864193008675,0.4423470405858533,1,0
detailing,0.5901864193008675,0.4423470405858533,1,0
detain,0.5901864193008675,0.4423470405858533,1,0
deterrent,0.5901864193008675,0.4423470405858533,1,0
deterring,0.5901864193008675,0.4423470405858533,1,0
detonator,0.5901864193008675,0.4423470405858533,1,0
detoxifying,0.5901864193008675,0.4423470405858533,1,0
detract,0.5901864193008675,0.4423470405858533,1,0
devaluations,0.5901864193008675,0.4423470405858533,1,0
development's,0.5901864193008675,0.4423470405858533,1,0
devises,0.5901864193008675,0.4423470405858533,1,0
devising,0.5901864193008675,0.4423470405858533,1,0
devoid,0.5901864193008675,0.4423470405858533,1,0
devour,0.5901864193008675,0.4423470405858533,1,0
diagnosis,0.5901864193008675,0.4423470405858533,1,0
diasporas,0.5901864193008675,0.4423470405858533,1,0
dictated,0.5901864193008675,0.4423470405858533,1,0
dictating,0.5901864193008675,0.4423470405858533,1,0
dies,0.5901864193008675,0.4423470405858533,1,0
differentiate,0.5901864193008675,0.4423470405858533,1,0
dilemma,0.5901864193008675,0.4423470405858533,1,0
diligently,0.5901864193008675,0.4423470405858533,1,0
directions,0.5901864193008675,0.4423470405858533,1,0
direst,0.5901864193008675,0.4423470405858533,1,0
dirt,0.5901864193008675,0.4423470405858533,1,0
disable,0.5901864193008675,0.4423470405858533,1,0
disabused,0.5901864193008675,0.4423470405858533,1,0
disagree,0.5901864193008675,0.4423470405858533,1,0
disappearance,0.5901864193008675,0.4423470405858533,1,0
disappears,0.5901864193008675,0.4423470405858533,1,0
disarmed,0.5901864193008675,0.4423470405858533,1,0
disarray,0.5901864193008675,0.4423470405858533,1,0
disastrously,0.5901864193008675,0.4423470405858533,1,0
disbelief,0.5901864193008675,0.4423470405858533,1,0
disbelieving,0.5901864193008675,0.4423470405858533,1,0
discarded,0.5901864193008675,0.4423470405858533,1,0
discards,0.5901864193008675,0.4423470405858533,1,0
disciples,0.5901864193008675,0.4423470405858533,1,0
disconnected,0.5901864193008675,0.4423470405858533,1,0
discontinuations,0.5901864193008675,0.4423470405858533,1,0
discounting,0.5901864193008675,0.4423470405858533,1,0
discouraging,0.5901864193008675,0.4423470405858533,1,0
discovering,0.5901864193008675,0.4423470405858533,1,0
discrepancy,0.5901864193008675,0.4423470405858533,1,0
discretionary,0.5901864193008675,0.4423470405858533,1,0
